0.50547,0.100226,1.5179
0.49693,0.100139,1.56811
0.480972,0.100159,1.60803
0.455662,0.100418,1.64579
0.425438,0.100871,1.67291
0.388364,0.101302,1.69075
0.338799,0.101541,1.71669
0.290902,0.101698,1.74063
0.233247,0.101869,1.76099
0.175065,0.102011,1.7809
0.118087,0.102125,1.7968
0.0558657,0.102231,1.80668
-0.00495471,0.102325,1.80919
-0.0655511,0.102417,1.80397
-0.126574,0.102496,1.79176
-0.186825,0.102579,1.77202
-0.245804,0.102662,1.74999
-0.295511,0.102723,1.72587
-0.33776,0.102772,1.70276
-0.375678,0.102808,1.67597
-0.404567,0.102827,1.64785
-0.427411,0.102838,1.61805
-0.444146,0.102844,1.58625
-0.457251,0.102851,1.5523
-0.471154,0.102852,1.51635
-0.482437,0.102864,1.47414
-0.49936,0.102885,1.43785
-0.517369,0.102898,1.39776
-0.54003,0.102913,1.36557
-0.572348,0.102936,1.33094
-0.608624,0.10297,1.29579
-0.648518,0.10302,1.26884
-0.699785,0.103085,1.24641
-0.751303,0.103124,1.2308
-0.805694,0.103162,1.21623
-0.865537,0.103238,1.20776
-0.92848,0.103314,1.20403
-0.987588,0.103407,1.20386
-1.05449,0.103488,1.20832
-1.11375,0.103565,1.21556
-1.17459,0.103654,1.22881
-1.22823,0.103747,1.24289
-1.27966,0.103843,1.26245
-1.3235,0.103892,1.28591
-1.36246,0.103932,1.31453
-1.39281,0.103953,1.3394
-1.42082,0.103947,1.3777
-1.44072,0.10396,1.41848
-1.45121,0.103932,1.45194
-1.45662,0.10398,1.49078
-1.45361,0.104018,1.5296
-1.44627,0.103983,1.57102
-1.42759,0.103767,1.60397
-1.40413,0.103267,1.6422
-1.37511,0.102733,1.66961
-1.33782,0.102181,1.70138
-1.2928,0.10202,1.72322
-1.24216,0.102349,1.745
-1.19018,0.102624,1.76536
-1.13085,0.102705,1.77876
-1.07154,0.102692,1.79003
-1.01067,0.102641,1.79652
-0.943258,0.102554,1.79879
-0.886072,0.102471,1.79705
-0.825518,0.102378,1.79077
-0.762324,0.102279,1.778
-0.718676,0.102204,1.76597
-0.667346,0.102107,1.74396
-0.619224,0.102019,1.71576
-0.582157,0.101939,1.68724
-0.548322,0.101865,1.6488
-0.523044,0.101808,1.61331
-0.504178,0.101761,1.57921
-0.486762,0.10171,1.53625
-0.475662,0.101679,1.50314
-0.464141,0.101654,1.46655
-0.451215,0.101616,1.4317
-0.433132,0.101587,1.39474
-0.411713,0.101559,1.36381
-0.38373,0.101565,1.3344
-0.348731,0.101574,1.30682
-0.306986,0.101628,1.27948
-0.260272,0.101669,1.2576
-0.202263,0.101717,1.23207
-0.140333,0.101736,1.2138
-0.091532,0.101643,1.20423
-0.0216092,0.101651,1.19492
0.037464,0.101301,1.19508
0.102208,0.101526,1.20215
0.160433,0.101218,1.21481
0.217389,0.101135,1.23315
0.26524,0.101004,1.25013
0.319406,0.100811,1.27186
0.372833,0.100697,1.2907
0.416105,0.100583,1.31679
0.451793,0.100517,1.34219
0.479469,0.100507,1.37494
0.494564,0.100659,1.42201
0.502172,0.100999,1.46602
0.514194,0.10126,1.47896
