-0.2771239299745209,-0.462667942084191,-0.31949637629139266,-0.00041241533060178387,-0.0005329020345431209,0.0,-0.3467876938311655,0.8852115130160872,0.15358130017092564
-0.27014535440490284,-0.4623551352378071,-0.31952103410412314,0.0007450398860071179,-0.0016888845363593682,0.0,-0.34130412995753945,0.8804747408423771,0.16466821418244232
-0.2638565224369074,-0.4623717912216,-0.3197624211972946,0.002249694278311646,-0.0031907707821491786,0.0,-0.33582198538767644,0.8715987948006416,0.17597719360153705
-0.25827788476274915,-0.4616650914708349,-0.3197408413767425,0.004346536058893699,-0.005283523183773988,0.0,-0.33018985497158576,0.8572697880138671,0.18776450089451524
-0.2534306164765844,-0.4599551573636789,-0.31931979188537135,0.007067361778273103,-0.00800027808883169,0.0,-0.3244108148405009,0.8374059045270777,0.19995143294164944
-0.2492577815240461,-0.4582701677106379,-0.3189730441664548,0.010214188913183545,-0.011142506932756415,0.0,-0.3185484049282787,0.8129760117367029,0.21222731465655223
-0.24576079981211213,-0.4562078738633941,-0.3185127211558016,0.013858759473405325,-0.014782881417931385,0.0,-0.31256492374313427,0.783687553418977,0.22459423823401764
-0.24292716910471102,-0.45377559658742167,-0.3179383866002752,0.01799103577908031,-0.018912241667742535,0.0,-0.30646217979225093,0.74964366448097,0.2369721239577853
-0.2407453116986256,-0.4509829057452412,-0.31724990075758935,0.022598182649889827,-0.02351883704396009,0.0,-0.3002475564580398,0.7109697157107331,0.24928519843177943
-0.23920447926919852,-0.44784054157327163,-0.3164469862043998,0.02766477244290209,-0.028588534772004005,0.0,-0.29393362906459425,0.6678116572299048,0.2614630076742637
-0.23828565484634726,-0.44427049860951023,-0.31547921749497515,0.03316379909334037,-0.034096337686310214,0.0,-0.28752172087119854,0.6203042775793353,0.2734223701177049
-0.2379802609776811,-0.4404506870213594,-0.31442974390419814,0.0390710710157467,-0.04001901116795694,0.0,-0.2810457309956948,0.5686859782544972,0.28511954105604237
